equity,position,xgb_signal,ppo_signal,sentiment_signal,pnl,period,peak,drawdown
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,1,1,1,0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2094481496510026,0,-1,1,1,-0.0,IS,1.210658808459462,-0.0010000000000000009
1.2413365516117423,1,1,1,1,0.02636607610664521,IS,1.2413365516117423,0.0
1.2400952150601305,0,-1,1,1,-0.001,IS,1.2413365516117423,-0.0010000000000000009
